,Team_id,Regulation,Name,Item,Ability,Tera Type,HP Evs,Atk Evs,Def Evs,SpAtk Evs,SpDef Evs,Spe Evs,Nature,IVs,Move 1,Move 2,Move 3,Move 4
923,5.0,Regulation Set D,Urshifu,Focus Sash,Unseen Fist,Dark,0.0,252.0,4.0,0.0,0.0,252.0,Adamant,None,Close Combat,Wicked Blow,Sucker Punch,Protect
924,6.0,Regulation Set D,Pit-A-Pat (Pelipper) (F),Rocky Helmet,Drizzle,Steel,92.0,0.0,4.0,212.0,4.0,196.0,Timid,0 Atk,Hydro Pump,Hurricane,Wide Guard,Protect
925,6.0,Regulation Set D,The End (Urshifu-Rapid-Strike) (F),Choice Scarf,Unseen Fist,Grass,20.0,180.0,4.0,0.0,92.0,212.0,Jolly,None,Surging Strikes,Close Combat,Tera Blast,U-turn
926,6.0,Regulation Set D,Impala (Iron Hands),Assault Vest,Quark Drive,Grass,124.0,76.0,52.0,0.0,252.0,4.0,Adamant,None,Fake Out,Drain Punch,Wild Charge,Heavy Slam
927,6.0,Regulation Set D,Mr. Rager (Amoonguss) (F),Mental Herb,Regenerator,Water,244.0,0.0,236.0,0.0,28.0,0.0,Bold,0 Atk / 19 Spe,Spore,Rage Powder,Pollen Puff,Leaf Storm
928,6.0,Regulation Set D,Check (Gholdengo),Sitrus Berry,Good as Gold,Flying,108.0,0.0,44.0,100.0,4.0,252.0,Timid,0 Atk,Make It Rain,Shadow Ball,Nasty Plot,Protect
929,6.0,Regulation Set D,FE!N-PAO (Chien-Pao),Focus Sash,Sword of Ruin,Ghost,4.0,252.0,0.0,0.0,0.0,252.0,Adamant,None,Ice Spinner,Crunch,Sucker Punch,Protect
930,7.0,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Water,4.0,252.0,4.0,0.0,236.0,12.0,Adamant,None,Heavy Slam,Drain Punch,Wild Charge,Fake Out
931,7.0,Regulation Set D,Flutter Mane,Booster Energy,Protosynthesis,Fairy,252.0,0.0,116.0,124.0,4.0,12.0,Timid,0 Atk,Icy Wind,Moonblast,Shadow Ball,Protect
932,7.0,Regulation Set D,Cresselia,Safety Goggles,Levitate,Dark,252.0,0.0,172.0,0.0,84.0,0.0,Calm,0 Atk,Trick Room,Lunar Blessing,Ice Beam,Ally Switch
933,7.0,Regulation Set D,Ursaluna,Flame Orb,Guts,Ghost,252.0,252.0,0.0,0.0,4.0,0.0,Brave,0 Spe,Protect,Facade,Earthquake,Swords Dance
934,7.0,Regulation Set D,Urshifu,Focus Sash,Unseen Fist,Dark,0.0,252.0,0.0,0.0,4.0,252.0,Adamant,None,Wicked Blow,Sucker Punch,Close Combat,Protect
935,7.0,Regulation Set D,Dragonite,Life Orb,Inner Focus,Flying,20.0,252.0,36.0,0.0,4.0,196.0,Jolly,None,Tera Blast,Extreme Speed,Stomping Tantrum,Protect
936,8.0,Regulation Set D,Tornadus,Aguav Berry,Prankster,Steel,252.0,0.0,220.0,4.0,4.0,28.0,Modest,0 Atk,Bleakwind Storm,Taunt,Rain Dance,Tailwind
937,8.0,Regulation Set D,Urshifu-Rapid-Strike (F),Mystic Water,Unseen Fist,Water,196.0,84.0,4.0,0.0,156.0,68.0,Adamant,None,Close Combat,Surging Strikes,Aqua Jet,Protect
938,8.0,Regulation Set D,Rillaboom (F),Leftovers,Grassy Surge,Fairy,252.0,44.0,12.0,0.0,180.0,20.0,Adamant,None,Wood Hammer,U-turn,Fake Out,Protect
939,8.0,Regulation Set D,Landorus-Therian,Assault Vest,Intimidate,Water,252.0,116.0,12.0,0.0,108.0,20.0,Adamant,None,Earthquake,Stomping Tantrum,Rock Slide,U-turn
940,8.0,Regulation Set D,Gholdengo,Sitrus Berry,Good as Gold,Water,252.0,0.0,212.0,4.0,4.0,36.0,Bold,0 Atk,Make It Rain,Shadow Ball,Nasty Plot,Protect
941,8.0,Regulation Set D,Flutter Mane,Booster Energy,Protosynthesis,Fairy,100.0,0.0,60.0,212.0,4.0,132.0,Timid,0 Atk,Moonblast,Shadow Ball,Icy Wind,Protect
942,9.0,Regulation Set D,Gholdengo,Leftovers,Good as Gold,Steel,244.0,0.0,44.0,4.0,68.0,148.0,Modest,0 Atk,Make It Rain,Shadow Ball,Nasty Plot,Protect
943,9.0,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0.0,252.0,4.0,0.0,0.0,252.0,Adamant,None,Icicle Crash,Sucker Punch,Crunch,Protect
944,9.0,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Grass,100.0,36.0,4.0,0.0,252.0,116.0,Adamant,None,Wild Charge,Drain Punch,Heavy Slam,Fake Out
945,9.0,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,0.0,252.0,0.0,0.0,44.0,212.0,Adamant,None,Surging Strikes,Close Combat,Aqua Jet,U-turn
946,9.0,Regulation Set D,Pelipper,Rocky Helmet,Drizzle,Ghost,252.0,0.0,28.0,4.0,156.0,68.0,Calm,0 Atk,Hurricane,Wide Guard,Tailwind,Protect
947,9.0,Regulation Set D,Amoonguss,Sitrus Berry,Regenerator,Water,244.0,0.0,220.0,0.0,44.0,0.0,Bold,27 Spe,Pollen Puff,Rage Powder,Spore,Leaf Storm
948,10.0,Regulation Set D,Cresselia,Safety Goggles,Levitate,Fairy,252.0,0.0,156.0,0.0,100.0,0.0,Relaxed,0 Atk,Moonblast,Helping Hand,Trick Room,Lunar Blessing
949,10.0,Regulation Set D,Torkoal,Charcoal,Drought,Grass,252.0,0.0,0.0,252.0,4.0,0.0,Quiet,0 Atk / 0 Spe,Eruption,Heat Wave,Earth Power,Protect
950,10.0,Regulation Set D,ゴッドハンド (Iron Hands),Assault Vest,Quark Drive,Fairy,252.0,156.0,0.0,0.0,100.0,0.0,Brave,9 Spe,Fake Out,Drain Punch,Wild Charge,Heavy Slam
951,10.0,Regulation Set D,Amoonguss,Focus Sash,Regenerator,Water,236.0,0.0,236.0,36.0,0.0,0.0,Quiet,0 Atk / 0 Spe,Sludge Bomb,Leaf Storm,Spore,Protect
952,10.0,Regulation Set D,Ursaluna,Flame Orb,Guts,Ghost,252.0,156.0,0.0,0.0,100.0,0.0,Brave,0 Spe,Earthquake,Facade,Swords Dance,Protect
953,10.0,Regulation Set D,Pフシギバナ (Flutter Mane),Choice Specs,Protosynthesis,Fairy,0.0,0.0,4.0,252.0,0.0,252.0,Timid,0 Atk,Moonblast,Dazzling Gleam,Shadow Ball,Thunderbolt
954,11.0,Regulation Set D,discode (Flutter Mane),Booster Energy,Protosynthesis,Fairy,116.0,0.0,76.0,108.0,4.0,204.0,Modest,None,Moonblast,Shadow Ball,Dazzling Gleam,Protect
955,11.0,Regulation Set D,discolor (Tornadus),Covert Cloak,Prankster,Water,148.0,0.0,76.0,4.0,28.0,252.0,Timid,None,Bleakwind Storm,Tailwind,Taunt,Scary Face
956,11.0,Regulation Set D,ACTIVE PAIN (Chi-Yu),Life Orb,Beads of Ruin,Ghost,4.0,0.0,0.0,252.0,0.0,252.0,Timid,None,Heat Wave,Dark Pulse,Overheat,Protect
957,11.0,Regulation Set D,nighteyes (Brambleghast),Focus Sash,Wind Rider,Ghost,0.0,252.0,0.0,0.0,4.0,252.0,Adamant,None,Power Whip,Shadow Sneak,Tera Blast,Strength Sap
958,11.0,Regulation Set D,golden sneer (Gholdengo),Choice Specs,Good as Gold,Steel,196.0,0.0,44.0,132.0,4.0,132.0,Modest,None,Make It Rain,Shadow Ball,Thunderbolt,Trick
959,11.0,Regulation Set D,prison STRIP (Urshifu-Rapid-Strike),Mystic Water,Unseen Fist,Water,4.0,236.0,4.0,0.0,52.0,212.0,Adamant,None,Surging Strikes,Close Combat,Aqua Jet,Detect
960,12.0,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Dark,0.0,252.0,4.0,0.0,0.0,252.0,Adamant,None,Icicle Crash,Crunch,Sucker Punch,Protect
961,12.0,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,0.0,252.0,0.0,0.0,4.0,252.0,Adamant,None,Surging Strikes,Close Combat,U-turn,Aqua Jet
962,12.0,Regulation Set D,Arcanine-Hisui,Choice Band,Intimidate,Normal,4.0,252.0,0.0,0.0,0.0,252.0,Adamant,None,Rock Slide,Extreme Speed,Flare Blitz,Head Smash
963,12.0,Regulation Set D,Tornadus,Mental Herb,Prankster,Ghost,196.0,0.0,236.0,0.0,0.0,76.0,Timid,0 Atk,Bleakwind Storm,Tailwind,Icy Wind,Protect
964,12.0,Regulation Set D,Flutter Mane,Booster Energy,Protosynthesis,Grass,196.0,0.0,204.0,28.0,4.0,76.0,Timid,0 Atk,Moonblast,Energy Ball,Taunt,Icy Wind
965,12.0,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Water,204.0,196.0,4.0,0.0,4.0,100.0,Adamant,None,Drum Beating,Wood Hammer,U-turn,Fake Out
966,13.0,Regulation Set D,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Ghost,0.0,252.0,4.0,0.0,0.0,252.0,Jolly,None,Surging Strikes,Aqua Jet,Swords Dance,Detect
967,13.0,Regulation Set D,Baxcalibur,Assault Vest,Thermal Exchange,Fairy,244.0,228.0,4.0,0.0,28.0,4.0,Adamant,None,Icicle Crash,Glaive Rush,Ice Shard,Tera Blast
968,13.0,Regulation Set D,Gholdengo,Choice Scarf,Good as Gold,Steel,4.0,0.0,0.0,252.0,0.0,252.0,Timid,None,Shadow Ball,Make It Rain,Focus Blast,Trick
969,13.0,Regulation Set D,Heatran,Leftovers,Flash Fire,Grass,244.0,0.0,20.0,76.0,148.0,20.0,Modest,None,Magma Storm,Earth Power,Tera Blast,Protect
970,13.0,Regulation Set D,Amoonguss,Sitrus Berry,Regenerator,Water,252.0,0.0,252.0,0.0,0.0,4.0,Bold,None,Spore,Pollen Puff,Rage Powder,Protect
971,13.0,Regulation Set D,Zapdos,Rocky Helmet,Static,Fairy,252.0,0.0,236.0,0.0,20.0,0.0,Bold,None,Volt Switch,Hurricane,Roost,Detect
972,14.0,Regulation Set D,Flutter Man (Flutter Mane),Choice Specs,Protosynthesis,Fairy,108.0,0.0,132.0,116.0,4.0,148.0,Timid,0 Atk,Shadow Ball,Dazzling Gleam,Moonblast,Hex
973,14.0,Regulation Set D,Thundurus,Rocky Helmet,Prankster,Water,236.0,0.0,212.0,4.0,44.0,12.0,Bold,19 Atk,Wildbolt Storm,Thunder Wave,Eerie Impulse,Taunt
974,14.0,Regulation Set D,Landorus-Therian,Assault Vest,Intimidate,Flying,252.0,116.0,84.0,0.0,28.0,28.0,Adamant,None,Rock Slide,Stomping Tantrum,Tera Blast,U-turn
975,14.0,Regulation Set D,Wo-Champion (Wo-Chien),Sitrus Berry,Tablets of Ruin,Poison,252.0,0.0,156.0,4.0,92.0,4.0,Bold,0 Atk,Foul Play,Giga Drain,Snarl,Protect
976,14.0,Regulation Set D,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,140.0,84.0,36.0,0.0,236.0,12.0,Adamant,None,Surging Strikes,Close Combat,Aqua Jet,Protect
977,14.0,Regulation Set D,Hot Frog (Heatran),Leftovers,Flash Fire,Fairy,204.0,0.0,4.0,236.0,12.0,52.0,Modest,0 Atk,Heat Wave,Earth Power,Substitute,Protect
978,15.0,Regulation Set D,Farigiraf,Safety Goggles,Armor Tail,Fairy,164.0,0.0,164.0,0.0,180.0,0.0,Bold,None,Imprison,Dazzling Gleam,Trick Room,Helping Hand
979,15.0,Regulation Set D,Winnie (Ursaluna),Flame Orb,Guts,Ghost,92.0,140.0,164.0,0.0,4.0,108.0,Impish,None,Facade,Earthquake,Swords Dance,Protect
980,15.0,Regulation Set D,Flutter Mane,Choice Specs,Protosynthesis,Fairy,116.0,0.0,76.0,164.0,4.0,148.0,Modest,0 Atk,Moonblast,Shadow Ball,Dazzling Gleam,Psyshock
981,15.0,Regulation Set D,Heatran,Life Orb,Flash Fire,Fairy,4.0,0.0,0.0,252.0,0.0,252.0,Modest,None,Heat Wave,Flash Cannon,Earth Power,Protect
982,15.0,Regulation Set D,Urshifu,Focus Sash,Unseen Fist,Dark,4.0,252.0,0.0,0.0,0.0,252.0,Adamant,None,Wicked Blow,Close Combat,Sucker Punch,Detect
983,15.0,Regulation Set D,Tornadus,Mental Herb,Prankster,Ghost,252.0,0.0,156.0,4.0,92.0,4.0,Bold,None,Bleakwind Storm,Sunny Day,Tailwind,Protect
984,16.0,Regulation Set D,トルネロス (Tornadus),Rocky Helmet,Prankster,Ghost,252.0,0.0,92.0,4.0,132.0,28.0,Calm,None,Bleakwind Storm,Taunt,Tailwind,Rain Dance
985,16.0,Regulation Set D,ウインディ (Arcanine-Hisui),Choice Band,Intimidate,Normal,68.0,252.0,4.0,0.0,4.0,180.0,Adamant,None,Extreme Speed,Flare Blitz,Rock Slide,Head Smash
986,16.0,Regulation Set D,ウーラオス (Urshifu-Rapid-Strike),Mystic Water,Unseen Fist,Water,28.0,252.0,20.0,0.0,12.0,196.0,Adamant,None,Surging Strikes,Protect,Close Combat,Aqua Jet
987,16.0,Regulation Set D,ハバタクカミ (Flutter Mane),Booster Energy,Protosynthesis,Grass,252.0,0.0,164.0,84.0,4.0,4.0,Timid,None,Dazzling Gleam,Shadow Ball,Protect,Calm Mind
988,16.0,Regulation Set D,ゴリランダー (Rillaboom),Assault Vest,Grassy Surge,Steel,244.0,132.0,36.0,0.0,44.0,52.0,Adamant,None,Fake Out,Wood Hammer,Stomping Tantrum,U-turn
989,16.0,Regulation Set D,パオジアン (Chien-Pao),Life Orb,Sword of Ruin,Poison,28.0,252.0,12.0,0.0,4.0,212.0,Adamant,None,Sucker Punch,Icicle Crash,Sacred Sword,Protect
990,17.0,Regulation Set D,クレセリア (Cresselia),Rocky Helmet,Levitate,Fairy,252.0,0.0,236.0,12.0,4.0,4.0,Bold,None,Moonblast,Calm Mind,Lunar Blessing,Trick Room
991,17.0,Regulation Set D,ウルガモス (Volcarona),Sitrus Berry,Flame Body,Water,220.0,0.0,244.0,0.0,0.0,44.0,Timid,None,Heat Wave,Bug Buzz,Quiver Dance,Protect
992,17.0,Regulation Set D,ゴリランダー (Rillaboom),Figy Berry,Grassy Surge,Fire,252.0,84.0,4.0,0.0,156.0,12.0,Adamant,None,Wood Hammer,Stomping Tantrum,Fake Out,Worry Seed
993,17.0,Regulation Set D,オーロンゲ (Grimmsnarl),Light Clay,Prankster,Ghost,252.0,0.0,180.0,0.0,76.0,0.0,Careful,None,Sucker Punch,Reflect,Light Screen,Parting Shot
994,17.0,Regulation Set D,ヘイラッシャ (Dondozo),Leftovers,Unaware,Steel,244.0,4.0,4.0,0.0,252.0,4.0,Careful,None,Wave Crash,Fissure,Curse,Protect
995,17.0,Regulation Set D,ウインディ (Arcanine-Hisui),Choice Band,Intimidate,Grass,244.0,44.0,36.0,0.0,164.0,20.0,Adamant,None,Flare Blitz,Rock Slide,Extreme Speed,Tera Blast
996,19.0,Regulation Set D,トルネロス (Tornadus),Rocky Helmet,Prankster,Ghost,252.0,0.0,92.0,4.0,132.0,28.0,Calm,None,Bleakwind Storm,Taunt,Tailwind,Rain Dance
997,19.0,Regulation Set D,ウインディ (Arcanine-Hisui),Choice Band,Intimidate,Normal,68.0,252.0,4.0,0.0,4.0,180.0,Adamant,None,Extreme Speed,Flare Blitz,Rock Slide,Head Smash
998,19.0,Regulation Set D,ウーラオス (Urshifu-Rapid-Strike),Mystic Water,Unseen Fist,Water,28.0,252.0,20.0,0.0,12.0,196.0,Adamant,None,Surging Strikes,Protect,Close Combat,Aqua Jet
999,19.0,Regulation Set D,ハバタクカミ (Flutter Mane),Booster Energy,Protosynthesis,Grass,252.0,0.0,164.0,84.0,4.0,4.0,Timid,None,Dazzling Gleam,Shadow Ball,Protect,Calm Mind
1000,19.0,Regulation Set D,ゴリランダー (Rillaboom),Assault Vest,Grassy Surge,Steel,244.0,132.0,36.0,0.0,44.0,52.0,Adamant,None,Fake Out,Wood Hammer,Stomping Tantrum,U-turn
1001,19.0,Regulation Set D,パオジアン (Chien-Pao),Life Orb,Sword of Ruin,Poison,28.0,252.0,12.0,0.0,4.0,212.0,Adamant,None,Sucker Punch,Icicle Crash,Sacred Sword,Protect
1002,20.0,Regulation Set D,Landorus-Therian,Safety Goggles,Intimidate,Flying,252.0,36.0,84.0,0.0,68.0,68.0,Adamant,None,U-turn,Stomping Tantrum,Tera Blast,Protect
1003,20.0,Regulation Set D,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,44.0,196.0,4.0,0.0,76.0,188.0,Adamant,None,Surging Strikes,Aqua Jet,Taunt,Protect
1004,20.0,Regulation Set D,Flutter Mane,Choice Specs,Protosynthesis,Grass,68.0,0.0,140.0,116.0,4.0,180.0,Timid,0 Atk,Dazzling Gleam,Moonblast,Energy Ball,Shadow Ball
1005,20.0,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0.0,252.0,4.0,0.0,0.0,252.0,Adamant,None,Sacred Sword,Sucker Punch,Icicle Crash,Protect
1006,20.0,Regulation Set D,Amoonguss,Sitrus Berry,Regenerator,Water,244.0,0.0,188.0,4.0,52.0,20.0,Bold,0 Atk,Rage Powder,Pollen Puff,Protect,Spore
1007,20.0,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Water,108.0,164.0,12.0,0.0,156.0,68.0,Adamant,None,Volt Switch,Wild Charge,Drain Punch,Fake Out
1008,21.0,Regulation Set D,Flutter Mane,Booster Energy,Protosynthesis,Fairy,116.0,0.0,204.0,44.0,4.0,140.0,Timid,0 Atk,Dazzling Gleam,Shadow Ball,Icy Wind,Protect
1009,21.0,Regulation Set D,Urshifu,Choice Band,Unseen Fist,Dark,12.0,236.0,4.0,0.0,4.0,252.0,Adamant,None,Wicked Blow,Sucker Punch,Close Combat,U-turn
1010,21.0,Regulation Set D,Tornadus,Mental Herb,Prankster,Ghost,244.0,0.0,204.0,4.0,4.0,52.0,Timid,0 Atk,Tailwind,Bleakwind Storm,Taunt,Sunny Day
1011,21.0,Regulation Set D,Gholdengo,Choice Specs,Good as Gold,Steel,212.0,0.0,44.0,140.0,4.0,108.0,Modest,0 Atk,Make It Rain,Shadow Ball,Thunderbolt,Trick
1012,21.0,Regulation Set D,Landorus-Therian,Rocky Helmet,Intimidate,Water,244.0,36.0,12.0,0.0,100.0,116.0,Adamant,None,Earthquake,Stomping Tantrum,Rock Slide,U-turn
1013,21.0,Regulation Set D,Arcanine-Hisui,Assault Vest,Intimidate,Water,244.0,116.0,4.0,0.0,76.0,68.0,Adamant,None,Rock Slide,Extreme Speed,Flare Blitz,Stone Edge
1014,22.0,Regulation Set D,トルネロス (Tornadus),Rocky Helmet,Prankster,Ghost,252.0,0.0,92.0,4.0,132.0,28.0,Calm,None,Bleakwind Storm,Taunt,Tailwind,Rain Dance
1015,22.0,Regulation Set D,ウインディ (Arcanine-Hisui),Choice Band,Intimidate,Normal,68.0,252.0,4.0,0.0,4.0,180.0,Adamant,None,Extreme Speed,Flare Blitz,Rock Slide,Head Smash
1016,22.0,Regulation Set D,ウーラオス (Urshifu-Rapid-Strike),Mystic Water,Unseen Fist,Water,28.0,252.0,20.0,0.0,12.0,196.0,Adamant,None,Surging Strikes,Protect,Close Combat,Aqua Jet
1017,22.0,Regulation Set D,ハバタクカミ (Flutter Mane),Booster Energy,Protosynthesis,Grass,252.0,0.0,164.0,84.0,4.0,4.0,Timid,None,Dazzling Gleam,Shadow Ball,Protect,Calm Mind
1018,22.0,Regulation Set D,ゴリランダー (Rillaboom),Assault Vest,Grassy Surge,Steel,244.0,132.0,36.0,0.0,44.0,52.0,Adamant,None,Fake Out,Wood Hammer,Stomping Tantrum,U-turn
1019,22.0,Regulation Set D,パオジアン (Chien-Pao),Life Orb,Sword of Ruin,Poison,28.0,252.0,12.0,0.0,4.0,212.0,Adamant,None,Sucker Punch,Icicle Crash,Sacred Sword,Protect
1020,23.0,Regulation Set D,Flutter Mane,Choice Specs,Protosynthesis,Water,124.0,0.0,228.0,116.0,4.0,36.0,Timid,0 Atk,Moonblast,Shadow Ball,Dazzling Gleam,Thunderbolt
1021,23.0,Regulation Set D,Heatran,Leftovers,Flash Fire,Grass,252.0,0.0,36.0,180.0,4.0,36.0,Modest,0 Atk,Heat Wave,Tera Blast,Substitute,Protect
1022,23.0,Regulation Set D,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Grass,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Surging Strikes,Close Combat,Aqua Jet,Protect
1023,23.0,Regulation Set D,Ursaluna,Flame Orb,Guts,Water,236.0,180.0,0.0,0.0,92.0,0.0,Adamant,None,Facade,Earthquake,Ice Punch,Protect
1024,23.0,Regulation Set D,Cresselia,Rocky Helmet,Levitate,Fairy,244.0,0.0,180.0,4.0,60.0,20.0,Bold,0 Atk,Moonblast,Lunar Blessing,Ally Switch,Trick Room
1025,23.0,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Grass,188.0,164.0,28.0,0.0,92.0,36.0,Adamant,None,Wild Charge,Drain Punch,Heavy Slam,Fake Out
1026,35.0,Regulation Set D,Gothitelle,Wiki Berry,Shadow Tag,Fairy,244.0,0.0,100.0,4.0,156.0,4.0,Calm,None,Protect,Fake Out,Taunt,Psychic
1027,35.0,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,44.0,164.0,4.0,0.0,84.0,212.0,Adamant,None,Surging Strikes,U-turn,Aqua Jet,Close Combat
1028,35.0,Regulation Set D,Volcarona,Sitrus Berry,Flame Body,Water,140.0,0.0,132.0,36.0,4.0,196.0,Modest,0 Atk,Giga Drain,Flamethrower,Quiver Dance,Protect
1029,35.0,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Water,100.0,172.0,44.0,0.0,188.0,4.0,Adamant,None,Drain Punch,Heavy Slam,Fake Out,Wild Charge
1030,35.0,Regulation Set D,Landorus-Therian,Safety Goggles,Intimidate,Water,212.0,60.0,4.0,0.0,188.0,44.0,Adamant,None,Stomping Tantrum,Rock Tomb,U-turn,Protect
1031,35.0,Regulation Set D,Scream Tail,Booster Energy,Protosynthesis,Grass,252.0,0.0,52.0,0.0,0.0,204.0,Timid,0 Atk,Encore,Perish Song,Protect,Disable
1032,36.0,Regulation Set D,Indeedee-F,Psychic Seed,Psychic Surge,Fire,252.0,0.0,244.0,0.0,12.0,0.0,Relaxed,0 Atk / 0 Spe,Dazzling Gleam,Helping Hand,Follow Me,Trick Room
1033,36.0,Regulation Set D,Armarouge (M),Life Orb,Flash Fire,Grass,228.0,0.0,28.0,252.0,0.0,0.0,Modest,0 Atk,Expanding Force,Armor Cannon,Trick Room,Protect
1034,36.0,Regulation Set D,Kingambit,Black Glasses,Defiant,Fire,252.0,252.0,0.0,0.0,4.0,0.0,Brave,0 Spe,Kowtow Cleave,Sucker Punch,Swords Dance,Protect
1035,36.0,Regulation Set D,Torkoal,Charcoal,Drought,Fire,252.0,0.0,0.0,252.0,4.0,0.0,Quiet,0 Atk / 0 Spe,Eruption,Flamethrower,Earth Power,Protect
1036,36.0,Regulation Set D,Enamorus-Therian,Pixie Plate,Overcoat,Fairy,252.0,0.0,4.0,252.0,0.0,0.0,Quiet,0 Atk / 0 Spe,Moonblast,Dazzling Gleam,Earth Power,Protect
1037,36.0,Regulation Set D,Lilligant-Hisui,Focus Sash,Chlorophyll,Ghost,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,0 SpA,Solar Blade,Close Combat,Sleep Powder,After You
1038,37.0,Regulation Set D,4 (Amoonguss),Sitrus Berry,Regenerator,Water,244.0,0.0,236.0,4.0,20.0,4.0,Bold,0 Atk,Pollen Puff,Spore,Rage Powder,Protect
1039,37.0,Regulation Set D,MDL (Chi-Yu),Choice Specs,Beads of Ruin,Fire,92.0,0.0,4.0,156.0,4.0,252.0,Modest,0 Atk,Heat Wave,Dark Pulse,Overheat,Snarl
1040,37.0,Regulation Set D,Orange Cat (Dondozo),Rocky Helmet,Oblivious,Grass,4.0,76.0,12.0,0.0,164.0,252.0,Adamant,19 SpA,Wave Crash,Tera Blast,Order Up,Protect
1041,37.0,Regulation Set D,LASANG (Tatsugiri-Stretchy),Safety Goggles,Commander,Steel,100.0,0.0,140.0,76.0,4.0,188.0,Modest,0 Atk,Muddy Water,Draco Meteor,Taunt,Protect
1042,37.0,Regulation Set D,Agency Hands (Iron Hands),Assault Vest,Quark Drive,Water,76.0,4.0,36.0,0.0,188.0,204.0,Adamant,None,Drain Punch,Wild Charge,Heavy Slam,Fake Out
1043,37.0,Regulation Set D,MioPadreMeme (Landorus-Therian),Choice Scarf,Intimidate,Flying,12.0,236.0,4.0,0.0,4.0,252.0,Jolly,None,Stomping Tantrum,Tera Blast,U-turn,Rock Slide
1044,40.0,Regulation Set D,Glimmora (F),Choice Specs,Toxic Debris,Grass,116.0,0.0,52.0,60.0,60.0,220.0,Modest,0 Atk,Energy Ball,Earth Power,Sludge Bomb,Power Gem
1045,40.0,Regulation Set D,Chi-Yu,Choice Scarf,Beads of Ruin,Ghost,4.0,0.0,36.0,212.0,4.0,252.0,Timid,0 Atk,Heat Wave,Overheat,Psychic,Snarl
1046,40.0,Regulation Set D,Dondozo (F),Rocky Helmet,Oblivious,Flying,20.0,236.0,4.0,0.0,20.0,228.0,Adamant,None,Wave Crash,Earthquake,Tera Blast,Protect
1047,40.0,Regulation Set D,Tatsugiri-Droopy (F),Focus Sash,Commander,Steel,4.0,0.0,0.0,252.0,0.0,252.0,Timid,0 Atk,Muddy Water,Draco Meteor,Icy Wind,Protect
1048,40.0,Regulation Set D,Scream Tail,Booster Energy,Protosynthesis,Grass,228.0,0.0,52.0,36.0,4.0,188.0,Timid,0 Atk,Encore,Disable,Dazzling Gleam,Protect
1049,40.0,Regulation Set D,Urshifu,Black Glasses,Unseen Fist,Poison,44.0,156.0,52.0,0.0,4.0,252.0,Jolly,None,Wicked Blow,Sucker Punch,Swords Dance,Detect
1050,41.0,Regulation Set D,Heatran,Leftovers,Flash Fire,Grass,252.0,0.0,4.0,252.0,0.0,0.0,Modest,0 Atk,Heat Wave,Earth Power,Flash Cannon,Protect
1051,41.0,Regulation Set D,Thundurus,Sitrus Berry,Prankster,Water,252.0,0.0,164.0,60.0,28.0,4.0,Modest,29 Atk,Taunt,Wildbolt Storm,Eerie Impulse,Thunder Wave
1052,41.0,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Poison,132.0,124.0,172.0,0.0,76.0,4.0,Adamant,None,Fake Out,Wood Hammer,Knock Off,U-turn
1053,41.0,Regulation Set D,Flutter Mane,Booster Energy,Protosynthesis,Water,140.0,0.0,172.0,92.0,4.0,100.0,Modest,0 Atk,Moonblast,Dazzling Gleam,Shadow Ball,Protect
1054,41.0,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Grass,0.0,252.0,0.0,0.0,4.0,252.0,Adamant,None,U-turn,Surging Strikes,Tera Blast,Close Combat
1055,41.0,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0.0,252.0,4.0,0.0,0.0,252.0,Jolly,None,Icicle Crash,Sacred Sword,Sucker Punch,Protect
1056,42.0,Regulation Set D,Dondozo,Leftovers,Unaware,Grass,4.0,172.0,4.0,0.0,100.0,228.0,Adamant,None,Wave Crash,Order Up,Earthquake,Protect
1057,42.0,Regulation Set D,Tatsugiri,Choice Scarf,Commander,Fairy,164.0,0.0,124.0,76.0,4.0,140.0,Modest,0 Atk,Draco Meteor,Icy Wind,Muddy Water,Tera Blast
1058,42.0,Regulation Set D,Glimmora,Assault Vest,Toxic Debris,Grass,204.0,0.0,4.0,156.0,100.0,44.0,Modest,None,Sludge Bomb,Power Gem,Energy Ball,Mortal Spin
